Process Id,1678259294455250000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
2,1678259294455474000,0,CREATE,None,None,(pid: 23659) - (speed: 2) - (recp: 127.0.0.1;3391) - (id: 2),None
2,1678259297988983000,0,INTERNAL,None,None,7,0
2,1678259298488960000,1,INTERNAL,None,None,6,0
2,1678259298988960000,2,RECEIVED,1,2,7,2
2,1678259299488960000,3,RECEIVED,3,2,4,1
2,1678259299988987000,4,SEND,2,3,2,0
2,1678259300488965000,5,INTERNAL,None,None,7,0
2,1678259300988961000,6,RECEIVED,3,2,10,1
2,1678259301488965000,10,INTERNAL,None,None,4,0
2,1678259301988961000,11,RECEIVED,3,2,4,1
2,1678259302488965000,13,RECEIVED,3,2,9,1
2,1678259302994137000,14,SEND,2,3,2,0
2,1678259303489256000,15,INTERNAL,None,None,4,0
2,1678259303989250000,16,INTERNAL,None,None,5,0
2,1678259304489241000,17,RECEIVED,3,2,6,1
2,1678259304989270000,20,SEND,2,1,1,0
2,1678259305489243000,21,RECEIVED,3,2,7,1
2,1678259305989266000,23,SEND,2,1,1,0
2,1678259306489289000,24,INTERNAL,None,None,10,0
2,1678259306989245000,25,RECEIVED,3,2,8,2
2,1678259307489244000,27,RECEIVED,3,2,5,1
2,1678259307989265000,28,SEND,2,1,3,0
2,1678259307989428000,28,SEND,2,3,3,0
2,1678259308489241000,29,INTERNAL,None,None,4,0
2,1678259308989290000,30,INTERNAL,None,None,5,0
2,1678259309489241000,31,INTERNAL,None,None,10,0
2,1678259309989269000,32,SEND,2,1,3,0
2,1678259309989390000,32,SEND,2,3,3,0
2,1678259310489282000,33,INTERNAL,None,None,5,0
2,1678259310989247000,34,RECEIVED,3,2,9,1
2,1678259311489246000,40,INTERNAL,None,None,6,0
2,1678259311989246000,41,INTERNAL,None,None,4,0
2,1678259312489242000,42,INTERNAL,None,None,10,0
2,1678259312989271000,43,SEND,2,1,1,0
2,1678259313489242000,44,INTERNAL,None,None,7,0
2,1678259313989251000,45,RECEIVED,3,2,3,2
2,1678259314489259000,48,RECEIVED,3,2,3,1
2,1678259314989245000,49,INTERNAL,None,None,5,0
2,1678259315489363000,50,SEND,2,1,3,0
2,1678259315489571000,50,SEND,2,3,3,0
2,1678259315989248000,51,INTERNAL,None,None,6,0
2,1678259316489244000,52,INTERNAL,None,None,7,0
2,1678259316989275000,53,SEND,2,1,3,0
2,1678259316989444000,53,SEND,2,3,3,0
2,1678259317489258000,54,INTERNAL,None,None,8,0
2,1678259317989244000,55,RECEIVED,3,2,9,2
2,1678259318489243000,60,RECEIVED,3,2,7,1
2,1678259318989245000,61,RECEIVED,3,2,8,1
2,1678259319489242000,64,INTERNAL,None,None,4,0
2,1678259319989245000,65,RECEIVED,3,2,6,1
2,1678259320489243000,66,INTERNAL,None,None,6,0
2,1678259320989246000,67,INTERNAL,None,None,6,0
2,1678259321489246000,68,INTERNAL,None,None,10,0
2,1678259321989269000,69,SEND,2,3,2,0
2,1678259322489274000,70,INTERNAL,None,None,6,0
2,1678259322989277000,71,INTERNAL,None,None,10,0
2,1678259323489310000,72,INTERNAL,None,None,6,0
2,1678259323989296000,73,RECEIVED,3,2,10,2
2,1678259324489308000,78,RECEIVED,1,2,1,1
2,1678259324989307000,79,INTERNAL,None,None,4,0
2,1678259325489306000,80,INTERNAL,None,None,7,0
2,1678259325989310000,81,INTERNAL,None,None,6,0
2,1678259326489350000,82,INTERNAL,None,None,10,0
2,1678259326989322000,83,RECEIVED,3,2,6,1
2,1678259327489352000,88,RECEIVED,3,2,1,1
2,1678259327989348000,89,SEND,2,1,3,0
