Process Id,1678259488709385000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
1,1678259488709508000,0,CREATE,None,None,(pid: 97166) - (speed: 5) - (recp: 127.0.0.1;2511) - (id: 1),None
1,1678259491933030000,0,SEND,1,2,3,0
1,1678259491933212000,0,SEND,1,3,3,0
1,1678259492133162000,1,RECEIVED,3,1,4,1
1,1678259492332998000,2,SEND,1,3,2,0
1,1678259492532995000,3,RECEIVED,3,1,5,1
1,1678259492732942000,4,INTERNAL,None,None,4,0
1,1678259492932962000,5,RECEIVED,3,1,1,1
1,1678259493133018000,6,INTERNAL,None,None,5,0
1,1678259493333004000,7,SEND,1,3,2,0
1,1678259493532978000,8,RECEIVED,2,1,1,1
1,1678259493732945000,9,INTERNAL,None,None,5,0
1,1678259493932984000,10,RECEIVED,3,1,3,1
1,1678259494132974000,11,RECEIVED,2,1,5,1
1,1678259494332962000,12,RECEIVED,2,1,3,1
1,1678259494533172000,13,SEND,1,2,3,0
1,1678259494533413000,13,SEND,1,3,3,0
1,1678259494732979000,14,SEND,1,2,1,0
1,1678259494933053000,15,SEND,1,2,1,0
1,1678259495132971000,16,RECEIVED,3,1,2,1
1,1678259495333006000,17,SEND,1,3,2,0
1,1678259495533054000,18,RECEIVED,3,1,1,1
1,1678259495732957000,19,INTERNAL,None,None,6,0
1,1678259495932971000,20,RECEIVED,3,1,2,1
1,1678259496132969000,21,RECEIVED,3,1,3,1
1,1678259496333015000,22,SEND,1,2,1,0
1,1678259496533016000,23,SEND,1,2,1,0
1,1678259496732983000,24,RECEIVED,3,1,2,1
1,1678259496932998000,25,RECEIVED,3,1,3,1
1,1678259497132982000,26,RECEIVED,3,1,2,1
1,1678259497333001000,27,RECEIVED,3,1,1,1
1,1678259497533016000,28,INTERNAL,None,None,5,0
1,1678259497733034000,29,SEND,1,3,2,0
1,1678259497933013000,30,SEND,1,3,2,0
1,1678259498132984000,31,INTERNAL,None,None,5,0
1,1678259498333114000,32,SEND,1,2,1,0
1,1678259498533059000,33,SEND,1,3,2,0
1,1678259498733031000,34,SEND,1,2,3,0
1,1678259498733252000,34,SEND,1,3,3,0
1,1678259498933034000,35,INTERNAL,None,None,4,0
1,1678259499133031000,36,INTERNAL,None,None,5,0
1,1678259499332992000,37,RECEIVED,3,1,1,1
1,1678259499532989000,38,RECEIVED,3,1,5,2
1,1678259499732966000,39,RECEIVED,2,1,3,2
1,1678259499933007000,40,RECEIVED,3,1,2,1
1,1678259500133033000,41,SEND,1,2,1,0
1,1678259500332997000,42,INTERNAL,None,None,6,0
1,1678259500532992000,43,RECEIVED,2,1,6,1
1,1678259500733012000,44,SEND,1,2,3,0
1,1678259500733131000,44,SEND,1,3,3,0
1,1678259500933327000,45,RECEIVED,3,1,3,1
1,1678259501133300000,46,SEND,1,2,1,0
1,1678259501333418000,47,RECEIVED,3,1,1,1
1,1678259501532998000,48,RECEIVED,3,1,5,1
1,1678259501732986000,49,SEND,1,3,2,0
1,1678259501933001000,50,RECEIVED,2,1,4,1
1,1678259502133023000,51,SEND,1,3,2,0
1,1678259502333066000,52,RECEIVED,3,1,2,1
1,1678259502533299000,53,SEND,1,3,2,0
1,1678259502732971000,54,RECEIVED,3,1,5,1
1,1678259502933302000,55,SEND,1,2,3,0
1,1678259502933796000,55,SEND,1,3,3,0
1,1678259503133449000,56,RECEIVED,3,1,6,1
1,1678259503333056000,57,SEND,1,3,2,0
1,1678259503533030000,58,RECEIVED,3,1,4,1
1,1678259503733132000,59,SEND,1,3,2,0
1,1678259503933023000,60,RECEIVED,2,1,3,1
1,1678259504133055000,61,SEND,1,2,1,0
1,1678259504333052000,62,SEND,1,2,3,0
1,1678259504333173000,62,SEND,1,3,3,0
1,1678259504533057000,63,SEND,1,2,1,0
1,1678259504733036000,64,SEND,1,3,2,0
1,1678259504933064000,65,SEND,1,2,1,0
1,1678259505133050000,66,SEND,1,3,2,0
1,1678259505333037000,67,RECEIVED,3,1,3,2
1,1678259505533028000,68,RECEIVED,2,1,1,2
1,1678259505733066000,69,RECEIVED,2,1,5,1
1,1678259505933135000,70,INTERNAL,None,None,4,0
1,1678259506133023000,71,RECEIVED,2,1,1,1
1,1678259506333084000,72,RECEIVED,3,1,2,1
1,1678259506533034000,73,RECEIVED,2,1,4,1
1,1678259506733039000,74,SEND,1,3,2,0
1,1678259506933131000,75,RECEIVED,2,1,2,2
1,1678259507133050000,76,RECEIVED,3,1,1,1
1,1678259507333343000,77,SEND,1,2,1,0
1,1678259507533134000,78,SEND,1,2,1,0
1,1678259507733022000,79,RECEIVED,3,1,2,1
1,1678259507933081000,80,RECEIVED,3,1,3,1
1,1678259508133095000,81,SEND,1,2,3,0
1,1678259508133214000,81,SEND,1,3,3,0
1,1678259508333097000,82,SEND,1,2,1,0
1,1678259508533080000,83,SEND,1,3,2,0
1,1678259508733027000,84,RECEIVED,3,1,3,1
1,1678259508933066000,85,INTERNAL,None,None,6,0
1,1678259509133136000,86,SEND,1,3,2,0
1,1678259509333091000,87,RECEIVED,3,1,2,1
1,1678259509533147000,88,SEND,1,2,3,0
1,1678259509533350000,88,SEND,1,3,3,0
1,1678259509733057000,89,RECEIVED,3,1,2,1
1,1678259509933095000,90,SEND,1,2,3,0
1,1678259509933210000,90,SEND,1,3,3,0
1,1678259510133110000,91,SEND,1,2,1,0
1,1678259510333178000,92,SEND,1,2,3,0
1,1678259510333353000,92,SEND,1,3,3,0
1,1678259510533080000,93,RECEIVED,3,1,1,1
1,1678259510733119000,94,SEND,1,2,1,0
1,1678259510933227000,95,RECEIVED,3,1,3,1
1,1678259511133107000,96,RECEIVED,3,1,2,1
1,1678259511333372000,97,SEND,1,2,3,0
1,1678259511333559000,97,SEND,1,3,3,0
1,1678259511533097000,98,SEND,1,2,3,0
1,1678259511533217000,98,SEND,1,3,3,0
1,1678259511733093000,99,SEND,1,3,2,0
1,1678259511933090000,100,SEND,1,2,3,0
1,1678259511933280000,100,SEND,1,3,3,0
1,1678259512133079000,101,SEND,1,2,3,0
1,1678259512133233000,101,SEND,1,3,3,0
1,1678259512333092000,102,SEND,1,2,1,0
1,1678259512533071000,103,INTERNAL,None,None,4,0
1,1678259512733339000,104,SEND,1,2,3,0
1,1678259512733727000,104,SEND,1,3,3,0
1,1678259512933102000,105,SEND,1,2,1,0
1,1678259513133264000,106,INTERNAL,None,None,6,0
1,1678259513333122000,107,RECEIVED,3,1,6,1
1,1678259513533164000,108,SEND,1,2,1,0
1,1678259513733050000,109,INTERNAL,None,None,5,0
1,1678259513933094000,110,SEND,1,2,3,0
1,1678259513933285000,110,SEND,1,3,3,0
1,1678259514133080000,111,RECEIVED,3,1,3,1
