Process Id,1678259405736035000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
2,1678259405736149000,0,CREATE,None,None,(pid: 97108) - (speed: 4) - (recp: 127.0.0.1;3135) - (id: 2),None
2,1678259408997249000,0,RECEIVED,3,2,1,1
2,1678259409247155000,1,RECEIVED,1,2,1,2
2,1678259409497183000,2,RECEIVED,3,2,3,2
2,1678259409747240000,3,RECEIVED,3,2,3,3
2,1678259409997159000,4,RECEIVED,1,2,1,4
2,1678259410247160000,5,RECEIVED,3,2,1,3
2,1678259410497161000,6,RECEIVED,3,2,5,2
2,1678259410747187000,7,RECEIVED,3,2,2,1
2,1678259410997273000,8,SEND,2,1,3,0
2,1678259410999032000,8,SEND,2,3,3,0
2,1678259411247186000,9,SEND,2,1,3,0
2,1678259411247292000,9,SEND,2,3,3,0
2,1678259411497235000,10,SEND,2,1,1,0
2,1678259411747159000,11,RECEIVED,3,2,1,1
2,1678259411997182000,14,RECEIVED,3,2,5,1
2,1678259412247184000,16,RECEIVED,3,2,6,1
2,1678259412497306000,17,INTERNAL,None,None,4,0
2,1678259412747208000,18,SEND,2,1,3,0
2,1678259412747350000,18,SEND,2,3,3,0
2,1678259412997222000,19,SEND,2,3,2,0
2,1678259413247221000,20,SEND,2,1,1,0
2,1678259413497188000,21,RECEIVED,3,2,3,1
2,1678259413747222000,23,SEND,2,1,1,0
2,1678259413997310000,24,RECEIVED,1,2,2,1
2,1678259414247321000,25,SEND,2,3,2,0
2,1678259414497181000,26,RECEIVED,1,2,2,1
2,1678259414747222000,27,SEND,2,1,3,0
2,1678259414747534000,27,SEND,2,3,3,0
2,1678259414997193000,28,RECEIVED,1,2,4,1
2,1678259415247274000,29,INTERNAL,None,None,4,0
2,1678259415497216000,30,SEND,2,1,1,0
2,1678259415747191000,31,INTERNAL,None,None,5,0
2,1678259415997385000,32,SEND,2,1,3,0
2,1678259415997598000,32,SEND,2,3,3,0
2,1678259416247227000,33,SEND,2,1,3,0
2,1678259416247367000,33,SEND,2,3,3,0
2,1678259416497195000,34,INTERNAL,None,None,5,0
2,1678259416747212000,35,RECEIVED,3,2,4,1
2,1678259416997406000,39,INTERNAL,None,None,4,0
2,1678259417247372000,40,RECEIVED,3,2,3,1
2,1678259417497222000,42,SEND,2,3,2,0
2,1678259417747230000,43,SEND,2,3,2,0
2,1678259417997249000,44,SEND,2,1,1,0
2,1678259418247260000,45,RECEIVED,1,2,2,1
2,1678259418497223000,46,SEND,2,1,3,0
2,1678259418497413000,46,SEND,2,3,3,0
2,1678259418747230000,47,SEND,2,1,3,0
2,1678259418747347000,47,SEND,2,3,3,0
2,1678259418997286000,48,SEND,2,3,2,0
2,1678259419247287000,49,INTERNAL,None,None,4,0
2,1678259419497207000,50,RECEIVED,1,2,5,2
2,1678259419747210000,51,RECEIVED,3,2,4,2
2,1678259419997227000,53,RECEIVED,1,2,2,3
2,1678259420247210000,54,RECEIVED,3,2,3,3
2,1678259420497204000,55,RECEIVED,1,2,1,4
2,1678259420747218000,56,RECEIVED,3,2,2,4
2,1678259420997315000,57,RECEIVED,1,2,3,5
2,1678259421247202000,58,RECEIVED,3,2,3,5
2,1678259421497206000,59,RECEIVED,3,2,1,5
2,1678259421747204000,60,RECEIVED,1,2,1,5
2,1678259421997356000,61,RECEIVED,3,2,3,4
2,1678259422247208000,62,RECEIVED,3,2,3,3
