Process Id,1678254987433492000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
2,1678254987433677000,0,CREATE,None,None,(pid: 93844) - (speed: 5) - (recp: 127.0.0.1;3521) - (id: 2),None
2,1678254990646833000,0,INTERNAL,None,None,9,0
2,1678254990846820000,1,INTERNAL,None,None,7,0
2,1678254991046860000,2,SEND,2,3,2,0
2,1678254991246819000,3,INTERNAL,None,None,10,0
2,1678254991446819000,4,INTERNAL,None,None,7,0
2,1678254991646821000,5,INTERNAL,None,None,4,0
2,1678254991846823000,6,INTERNAL,None,None,9,0
2,1678254992046827000,7,INTERNAL,None,None,5,0
2,1678254992246825000,8,INTERNAL,None,None,6,0
2,1678254992446823000,9,INTERNAL,None,None,6,0
2,1678254992646826000,10,INTERNAL,None,None,4,0
2,1678254992846825000,11,INTERNAL,None,None,10,0
2,1678254993046868000,12,SEND,2,1,3,0
2,1678254993047069000,12,SEND,2,3,3,0
2,1678254993246854000,13,SEND,2,1,3,0
2,1678254993247064000,13,SEND,2,3,3,0
2,1678254993446863000,14,INTERNAL,None,None,5,0
2,1678254993646831000,15,INTERNAL,None,None,8,0
2,1678254993846909000,16,SEND,2,3,2,0
2,1678254994046862000,17,INTERNAL,None,None,10,0
2,1678254994246856000,18,RECEIVED,1,2,8,1
2,1678254994446851000,19,INTERNAL,None,None,9,0
2,1678254994646907000,20,SEND,2,3,2,0
2,1678254994846859000,21,RECEIVED,1,2,7,1
2,1678254995046949000,22,SEND,2,1,3,0
2,1678254995047175000,22,SEND,2,3,3,0
2,1678254995246893000,23,SEND,2,3,2,0
2,1678254995446873000,24,INTERNAL,None,None,7,0
2,1678254995646901000,25,SEND,2,1,3,0
2,1678254995647045000,25,SEND,2,3,3,0
2,1678254995846875000,26,INTERNAL,None,None,8,0
2,1678254996046877000,27,INTERNAL,None,None,9,0
2,1678254996246877000,28,INTERNAL,None,None,5,0
2,1678254996446898000,29,INTERNAL,None,None,5,0
2,1678254996646883000,30,INTERNAL,None,None,6,0
2,1678254996846881000,31,RECEIVED,1,2,10,1
2,1678254997047037000,32,SEND,2,1,3,0
2,1678254997047245000,32,SEND,2,3,3,0
2,1678254997246906000,33,INTERNAL,None,None,5,0
2,1678254997446932000,34,SEND,2,1,1,0
2,1678254997646906000,35,INTERNAL,None,None,5,0
2,1678254997846911000,36,INTERNAL,None,None,10,0
2,1678254998046913000,37,INTERNAL,None,None,8,0
2,1678254998246936000,38,SEND,2,1,1,0
2,1678254998446920000,39,INTERNAL,None,None,9,0
2,1678254998646932000,40,SEND,2,1,3,0
2,1678254998647069000,40,SEND,2,3,3,0
2,1678254998846913000,41,INTERNAL,None,None,8,0
2,1678254999046917000,42,INTERNAL,None,None,10,0
2,1678254999246915000,43,INTERNAL,None,None,8,0
2,1678254999446967000,44,SEND,2,1,3,0
2,1678254999447157000,44,SEND,2,3,3,0
2,1678254999646918000,45,RECEIVED,3,2,7,1
2,1678254999846922000,46,INTERNAL,None,None,10,0
2,1678255000046917000,47,INTERNAL,None,None,10,0
2,1678255000246949000,48,SEND,2,1,1,0
2,1678255000446940000,49,INTERNAL,None,None,5,0
2,1678255000646921000,50,RECEIVED,3,2,5,1
2,1678255000846927000,51,INTERNAL,None,None,8,0
2,1678255001046927000,52,RECEIVED,3,2,2,1
2,1678255001246924000,53,INTERNAL,None,None,7,0
2,1678255001446984000,54,INTERNAL,None,None,8,0
2,1678255001646923000,55,RECEIVED,1,2,6,1
2,1678255001846929000,56,INTERNAL,None,None,9,0
2,1678255002046929000,57,INTERNAL,None,None,6,0
2,1678255002246927000,58,RECEIVED,1,2,10,1
2,1678255002446925000,59,INTERNAL,None,None,9,0
2,1678255002646928000,60,INTERNAL,None,None,10,0
2,1678255002846929000,61,INTERNAL,None,None,5,0
2,1678255003046961000,62,SEND,2,1,1,0
2,1678255003246958000,63,SEND,2,1,1,0
2,1678255003446954000,64,INTERNAL,None,None,9,0
2,1678255003646938000,65,RECEIVED,3,2,8,1
2,1678255003846941000,66,INTERNAL,None,None,8,0
2,1678255004046946000,67,INTERNAL,None,None,4,0
2,1678255004246939000,68,RECEIVED,1,2,10,1
2,1678255004446956000,69,INTERNAL,None,None,10,0
2,1678255004646941000,70,INTERNAL,None,None,8,0
2,1678255004846943000,71,RECEIVED,1,2,7,1
2,1678255005046975000,72,SEND,2,1,3,0
2,1678255005047136000,72,SEND,2,3,3,0
2,1678255005246945000,73,INTERNAL,None,None,4,0
2,1678255005446965000,74,INTERNAL,None,None,10,0
2,1678255005646987000,75,SEND,2,1,1,0
2,1678255005846949000,76,INTERNAL,None,None,10,0
2,1678255006046953000,77,INTERNAL,None,None,8,0
2,1678255006246974000,78,SEND,2,3,2,0
2,1678255006446979000,79,INTERNAL,None,None,8,0
2,1678255006646956000,80,RECEIVED,1,2,10,1
2,1678255006846961000,81,INTERNAL,None,None,4,0
2,1678255007046989000,82,SEND,2,3,2,0
2,1678255007246980000,83,SEND,2,3,2,0
2,1678255007446974000,84,INTERNAL,None,None,6,0
2,1678255007646974000,85,INTERNAL,None,None,7,0
2,1678255007846974000,86,RECEIVED,1,2,10,1
2,1678255008046981000,87,INTERNAL,None,None,8,0
2,1678255008247003000,88,SEND,2,3,2,0
2,1678255008447042000,89,SEND,2,3,2,0
2,1678255008646979000,90,INTERNAL,None,None,5,0
2,1678255008847011000,91,SEND,2,1,1,0
2,1678255009046996000,92,INTERNAL,None,None,8,0
2,1678255009247022000,93,SEND,2,3,2,0
2,1678255009447026000,94,INTERNAL,None,None,8,0
2,1678255009647012000,95,RECEIVED,1,2,6,1
2,1678255009847014000,96,INTERNAL,None,None,5,0
2,1678255010047021000,97,INTERNAL,None,None,9,0
2,1678255010247015000,98,INTERNAL,None,None,5,0
2,1678255010447019000,99,INTERNAL,None,None,6,0
2,1678255010647017000,100,RECEIVED,1,2,7,1
2,1678255010847015000,101,RECEIVED,1,2,10,1
2,1678255011047022000,102,INTERNAL,None,None,4,0
2,1678255011247027000,103,INTERNAL,None,None,10,0
2,1678255011447028000,104,INTERNAL,None,None,5,0
2,1678255011647033000,105,INTERNAL,None,None,6,0
2,1678255011847034000,106,INTERNAL,None,None,8,0
2,1678255012047067000,107,SEND,2,1,1,0
2,1678255012247032000,108,INTERNAL,None,None,9,0
2,1678255012447040000,109,INTERNAL,None,None,9,0
2,1678255012647032000,110,INTERNAL,None,None,6,0
2,1678255012847068000,111,SEND,2,1,3,0
2,1678255012847238000,111,SEND,2,3,3,0
2,1678255013047062000,112,SEND,2,3,2,0
2,1678255013247058000,113,INTERNAL,None,None,9,0
2,1678255013447124000,114,SEND,2,3,2,0
2,1678255013647034000,115,INTERNAL,None,None,4,0
2,1678255013847040000,116,INTERNAL,None,None,5,0
2,1678255014047041000,117,INTERNAL,None,None,7,0
2,1678255014247039000,118,INTERNAL,None,None,4,0
2,1678255014447038000,119,INTERNAL,None,None,5,0
2,1678255014647038000,120,INTERNAL,None,None,6,0
2,1678255014847071000,121,SEND,2,1,1,0
2,1678255015047045000,122,INTERNAL,None,None,9,0
2,1678255015247042000,123,INTERNAL,None,None,7,0
2,1678255015447059000,124,INTERNAL,None,None,7,0
2,1678255015647046000,125,INTERNAL,None,None,5,0
2,1678255015847049000,126,INTERNAL,None,None,8,0
2,1678255016047053000,127,INTERNAL,None,None,5,0
2,1678255016247050000,128,RECEIVED,1,2,5,1
2,1678255016447062000,129,INTERNAL,None,None,6,0
2,1678255016647049000,130,INTERNAL,None,None,8,0
2,1678255016847053000,131,INTERNAL,None,None,5,0
2,1678255017047094000,132,RECEIVED,3,2,10,1
2,1678255017247053000,133,INTERNAL,None,None,9,0
2,1678255017447065000,134,INTERNAL,None,None,8,0
2,1678255017647052000,135,RECEIVED,1,2,1,1
2,1678255017847062000,136,INTERNAL,None,None,7,0
2,1678255018047057000,137,INTERNAL,None,None,4,0
2,1678255018247056000,138,INTERNAL,None,None,5,0
2,1678255018447056000,139,INTERNAL,None,None,5,0
2,1678255018647057000,140,RECEIVED,3,2,6,1
2,1678255018847059000,141,INTERNAL,None,None,10,0
2,1678255019047063000,142,INTERNAL,None,None,5,0
2,1678255019247061000,143,INTERNAL,None,None,9,0
2,1678255019447130000,144,SEND,2,3,2,0
2,1678255019647108000,145,INTERNAL,None,None,7,0
2,1678255019847128000,146,INTERNAL,None,None,9,0
2,1678255020047105000,147,INTERNAL,None,None,4,0
2,1678255020247128000,148,SEND,2,1,1,0
2,1678255020447100000,149,INTERNAL,None,None,10,0
2,1678255020647152000,150,SEND,2,1,3,0
2,1678255020647399000,150,SEND,2,3,3,0
2,1678255020847104000,151,INTERNAL,None,None,8,0
2,1678255021047135000,152,SEND,2,1,1,0
2,1678255021247105000,153,INTERNAL,None,None,4,0
2,1678255021447101000,154,INTERNAL,None,None,4,0
2,1678255021647136000,155,SEND,2,1,3,0
2,1678255021647416000,155,SEND,2,3,3,0
2,1678255021847108000,156,INTERNAL,None,None,6,0
2,1678255022047114000,157,INTERNAL,None,None,6,0
2,1678255022247108000,158,INTERNAL,None,None,8,0
2,1678255022447124000,159,INTERNAL,None,None,10,0
2,1678255022647109000,160,INTERNAL,None,None,6,0
2,1678255022847142000,161,SEND,2,1,3,0
2,1678255022847363000,161,SEND,2,3,3,0
2,1678255023047110000,162,INTERNAL,None,None,6,0
2,1678255023247113000,163,INTERNAL,None,None,8,0
2,1678255023447222000,164,SEND,2,3,2,0
2,1678255023647127000,165,RECEIVED,1,2,5,1
2,1678255023847159000,166,SEND,2,3,2,0
2,1678255024047134000,167,INTERNAL,None,None,7,0
2,1678255024247127000,168,RECEIVED,1,2,8,1
2,1678255024447131000,169,INTERNAL,None,None,4,0
