Process Id,1678259323620258000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
1,1678259323620412000,0,CREATE,None,None,(pid: 97023) - (speed: 5) - (recp: 127.0.0.1;2305) - (id: 1),None
1,1678259326825859000,0,SEND,1,2,1,0
1,1678259327025640000,1,RECEIVED,3,1,1,1
1,1678259327225667000,2,RECEIVED,3,1,4,1
1,1678259327425683000,3,SEND,1,3,2,0
1,1678259327625641000,4,INTERNAL,None,None,5,0
1,1678259327825655000,5,RECEIVED,3,1,3,2
1,1678259328025644000,6,RECEIVED,2,1,1,2
1,1678259328225643000,7,RECEIVED,3,1,3,1
1,1678259328425640000,8,RECEIVED,3,1,4,1
1,1678259328625639000,10,RECEIVED,2,1,5,1
1,1678259328825649000,11,RECEIVED,3,1,6,2
1,1678259329025649000,12,RECEIVED,2,1,2,1
1,1678259329225670000,13,SEND,1,3,2,0
1,1678259329425644000,14,RECEIVED,2,1,4,1
1,1678259329625674000,15,SEND,1,2,1,0
1,1678259329825700000,16,SEND,1,2,3,0
1,1678259329825879000,16,SEND,1,3,3,0
1,1678259330025682000,17,SEND,1,2,1,0
1,1678259330225676000,18,SEND,1,2,1,0
1,1678259330425678000,19,SEND,1,2,3,0
1,1678259330425828000,19,SEND,1,3,3,0
1,1678259330625679000,20,SEND,1,2,1,0
1,1678259330825667000,21,RECEIVED,3,1,3,1
1,1678259331025687000,24,SEND,1,2,1,0
1,1678259331225678000,25,SEND,1,3,2,0
1,1678259331425847000,26,SEND,1,3,2,0
1,1678259331625678000,27,SEND,1,2,3,0
1,1678259331625842000,27,SEND,1,3,3,0
1,1678259331825803000,28,SEND,1,2,1,0
1,1678259332025724000,29,SEND,1,3,2,0
1,1678259332225680000,30,SEND,1,2,1,0
1,1678259332425655000,31,RECEIVED,3,1,3,1
1,1678259332625658000,34,RECEIVED,3,1,2,1
1,1678259332825742000,35,INTERNAL,None,None,5,0
1,1678259333025689000,36,SEND,1,3,2,0
1,1678259333225683000,37,SEND,1,2,1,0
1,1678259333425665000,38,INTERNAL,None,None,5,0
1,1678259333625662000,39,RECEIVED,3,1,5,1
1,1678259333825701000,41,SEND,1,2,3,0
1,1678259333826024000,41,SEND,1,3,3,0
1,1678259334025698000,42,SEND,1,2,3,0
1,1678259334025817000,42,SEND,1,3,3,0
1,1678259334225824000,43,SEND,1,3,2,0
1,1678259334425701000,44,SEND,1,3,2,0
1,1678259334625668000,45,RECEIVED,2,1,1,1
1,1678259334825825000,46,SEND,1,2,1,0
1,1678259335025671000,47,RECEIVED,2,1,1,1
1,1678259335225728000,48,SEND,1,2,3,0
1,1678259335225867000,48,SEND,1,3,3,0
1,1678259335425755000,49,SEND,1,2,1,0
1,1678259335625686000,50,RECEIVED,3,1,2,1
1,1678259335825696000,53,RECEIVED,3,1,3,1
1,1678259336025674000,54,RECEIVED,3,1,2,1
1,1678259336225674000,56,RECEIVED,3,1,5,1
1,1678259336425666000,57,RECEIVED,3,1,1,1
1,1678259336625674000,58,RECEIVED,2,1,6,1
1,1678259336825683000,59,RECEIVED,2,1,2,1
1,1678259337025678000,60,RECEIVED,3,1,2,1
1,1678259337225712000,62,SEND,1,2,1,0
1,1678259337425677000,63,INTERNAL,None,None,4,0
1,1678259337625727000,64,SEND,1,2,1,0
1,1678259337825832000,65,RECEIVED,3,1,1,1
1,1678259338025705000,66,RECEIVED,3,1,2,1
1,1678259338225696000,68,INTERNAL,None,None,4,0
1,1678259338425824000,69,SEND,1,2,1,0
1,1678259338625692000,70,RECEIVED,2,1,5,1
1,1678259338825971000,71,RECEIVED,3,1,5,2
1,1678259339025701000,72,RECEIVED,3,1,4,1
1,1678259339225767000,73,SEND,1,2,3,0
1,1678259339225927000,73,SEND,1,3,3,0
1,1678259339425710000,74,INTERNAL,None,None,4,0
1,1678259339625696000,75,INTERNAL,None,None,6,0
1,1678259339825762000,76,SEND,1,2,3,0
1,1678259339825983000,76,SEND,1,3,3,0
1,1678259340025726000,77,SEND,1,2,3,0
1,1678259340025851000,77,SEND,1,3,3,0
1,1678259340225733000,78,SEND,1,3,2,0
1,1678259340425722000,79,SEND,1,2,3,0
1,1678259340425850000,79,SEND,1,3,3,0
1,1678259340625751000,80,RECEIVED,2,1,1,1
1,1678259340825796000,81,RECEIVED,3,1,2,1
1,1678259341025696000,85,RECEIVED,2,1,1,2
1,1678259341225828000,86,RECEIVED,3,1,1,1
1,1678259341425730000,87,SEND,1,2,3,0
1,1678259341425856000,87,SEND,1,3,3,0
1,1678259341625725000,88,SEND,1,2,1,0
1,1678259341825730000,89,RECEIVED,3,1,3,2
1,1678259342025699000,90,RECEIVED,3,1,1,2
1,1678259342225702000,91,RECEIVED,3,1,3,2
1,1678259342425692000,92,RECEIVED,3,1,1,1
1,1678259342625703000,93,RECEIVED,3,1,1,1
1,1678259342825754000,95,RECEIVED,3,1,1,1
1,1678259343025710000,96,INTERNAL,None,None,4,0
1,1678259343225755000,97,RECEIVED,2,1,2,1
1,1678259343425705000,98,RECEIVED,2,1,2,2
1,1678259343625703000,99,RECEIVED,3,1,2,2
1,1678259343825937000,100,RECEIVED,3,1,3,2
1,1678259344025761000,101,RECEIVED,3,1,4,1
1,1678259344226310000,103,SEND,1,3,2,0
1,1678259344425745000,104,INTERNAL,None,None,4,0
1,1678259344625761000,105,RECEIVED,3,1,1,1
1,1678259344826008000,107,RECEIVED,2,1,1,1
1,1678259345025765000,108,SEND,1,3,2,0
1,1678259345225759000,109,SEND,1,2,3,0
1,1678259345225923000,109,SEND,1,3,3,0
1,1678259345425750000,110,SEND,1,3,2,0
1,1678259345625761000,111,SEND,1,2,1,0
1,1678259345825898000,112,INTERNAL,None,None,4,0
1,1678259346025825000,113,SEND,1,2,1,0
1,1678259346225732000,114,RECEIVED,3,1,2,1
1,1678259346425748000,117,RECEIVED,3,1,1,1
1,1678259346625742000,118,RECEIVED,3,1,5,1
1,1678259346825748000,119,RECEIVED,3,1,2,1
1,1678259347025898000,121,INTERNAL,None,None,5,0
1,1678259347225855000,122,SEND,1,3,2,0
1,1678259347425768000,123,SEND,1,2,3,0
1,1678259347425923000,123,SEND,1,3,3,0
1,1678259347625797000,124,INTERNAL,None,None,4,0
1,1678259347825780000,125,RECEIVED,3,1,1,1
1,1678259348025741000,126,RECEIVED,3,1,1,1
1,1678259348225743000,128,RECEIVED,2,1,5,1
1,1678259348425746000,129,RECEIVED,2,1,1,1
1,1678259348625748000,130,RECEIVED,3,1,3,1
1,1678259348825824000,131,RECEIVED,3,1,2,2
1,1678259349026096000,132,RECEIVED,2,1,2,2
1,1678259349225752000,133,RECEIVED,3,1,5,2
1,1678259349425764000,134,RECEIVED,3,1,5,1
1,1678259349625793000,135,SEND,1,3,2,0
1,1678259349826103000,136,RECEIVED,3,1,2,2
1,1678259350025760000,138,RECEIVED,2,1,1,1
1,1678259350225802000,139,SEND,1,2,3,0
1,1678259350225973000,139,SEND,1,3,3,0
1,1678259350425789000,140,SEND,1,2,3,0
1,1678259350425947000,140,SEND,1,3,3,0
1,1678259350625795000,141,SEND,1,2,3,0
1,1678259350625919000,141,SEND,1,3,3,0
1,1678259350825888000,142,SEND,1,3,2,0
1,1678259351025800000,143,SEND,1,3,2,0
1,1678259351225798000,144,SEND,1,2,1,0
1,1678259351425762000,145,RECEIVED,2,1,3,1
1,1678259351625799000,146,SEND,1,2,1,0
1,1678259351825830000,147,INTERNAL,None,None,4,0
1,1678259352025793000,148,SEND,1,3,2,0
1,1678259352225799000,149,SEND,1,2,1,0
1,1678259352426034000,150,RECEIVED,3,1,2,1
1,1678259352625816000,154,SEND,1,2,1,0
1,1678259352825999000,155,RECEIVED,3,1,5,2
1,1678259353025766000,156,RECEIVED,3,1,3,1
1,1678259353225767000,157,RECEIVED,3,1,1,1
1,1678259353425881000,159,RECEIVED,3,1,2,1
1,1678259353625927000,160,RECEIVED,2,1,3,1
1,1678259353825874000,161,RECEIVED,3,1,3,1
1,1678259354025765000,162,RECEIVED,3,1,3,1
1,1678259354225778000,164,RECEIVED,2,1,1,2
1,1678259354425767000,165,RECEIVED,3,1,1,2
1,1678259354625775000,166,RECEIVED,2,1,2,2
1,1678259354825788000,167,RECEIVED,2,1,2,2
1,1678259355025779000,168,RECEIVED,3,1,3,1
1,1678259355225777000,169,RECEIVED,3,1,2,1
1,1678259355425813000,171,SEND,1,3,2,0
1,1678259355625807000,172,SEND,1,2,1,0
1,1678259355825969000,173,RECEIVED,3,1,3,1
1,1678259356025976000,175,RECEIVED,3,1,3,1
1,1678259356225820000,176,SEND,1,2,3,0
1,1678259356226022000,176,SEND,1,3,3,0
1,1678259356425819000,177,SEND,1,3,2,0
1,1678259356625799000,178,INTERNAL,None,None,4,0
1,1678259356825870000,179,RECEIVED,2,1,3,1
1,1678259357025833000,180,RECEIVED,2,1,3,1
1,1678259357225836000,181,SEND,1,3,2,0
