Process Id,1678259376784688000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
2,1678259376784874000,0,CREATE,None,None,(pid: 23735) - (speed: 1) - (recp: 127.0.0.1;3113) - (id: 2),None
2,1678259380798935000,0,RECEIVED,1,2,8,1
2,1678259381798905000,1,INTERNAL,None,None,6,0
2,1678259382798950000,2,SEND,2,1,1,0
2,1678259383798950000,3,INTERNAL,None,None,5,0
2,1678259384798921000,4,RECEIVED,1,2,8,1
2,1678259385798923000,9,RECEIVED,1,2,7,1
2,1678259386798918000,11,RECEIVED,1,2,8,1
2,1678259387799039000,12,RECEIVED,1,2,4,2
2,1678259388799027000,14,RECEIVED,3,2,5,3
2,1678259389799054000,15,RECEIVED,1,2,6,3
2,1678259390799072000,17,RECEIVED,3,2,4,2
2,1678259391799073000,18,RECEIVED,3,2,5,2
2,1678259392799089000,19,RECEIVED,1,2,6,1
2,1678259393799056000,23,INTERNAL,None,None,6,0
2,1678259394799057000,24,INTERNAL,None,None,8,0
2,1678259395799075000,25,INTERNAL,None,None,5,0
2,1678259396799147000,26,SEND,2,1,1,0
2,1678259397799050000,27,RECEIVED,3,2,3,1
2,1678259398799067000,34,RECEIVED,3,2,2,1
2,1678259399799092000,35,INTERNAL,None,None,6,0
2,1678259400799055000,36,INTERNAL,None,None,7,0
2,1678259401799086000,37,RECEIVED,1,2,3,1
2,1678259402799095000,43,INTERNAL,None,None,7,0
2,1678259403799107000,44,RECEIVED,1,2,6,1
2,1678259404799110000,46,RECEIVED,1,2,1,2
2,1678259405799099000,48,RECEIVED,3,2,7,1
2,1678259406799102000,49,RECEIVED,1,2,1,1
2,1678259407799118000,53,RECEIVED,1,2,7,1
2,1678259408799133000,55,SEND,2,3,2,0
2,1678259409799095000,56,RECEIVED,1,2,5,1
2,1678259410799137000,59,RECEIVED,3,2,8,1
2,1678259411799098000,60,RECEIVED,1,2,1,1
2,1678259412799162000,63,RECEIVED,1,2,2,2
2,1678259413799099000,64,RECEIVED,1,2,7,1
2,1678259414799145000,65,INTERNAL,None,None,8,0
2,1678259415799097000,66,INTERNAL,None,None,5,0
2,1678259416799088000,67,RECEIVED,1,2,3,2
2,1678259417799112000,72,RECEIVED,3,2,7,1
2,1678259418799090000,73,RECEIVED,3,2,1,1
2,1678259419799099000,74,RECEIVED,1,2,1,1
2,1678259420799139000,79,RECEIVED,1,2,5,1
2,1678259421799181000,80,SEND,2,1,1,0
2,1678259422799134000,81,SEND,2,3,2,0
2,1678259423799116000,82,RECEIVED,1,2,4,1
2,1678259424799098000,86,INTERNAL,None,None,4,0
2,1678259425799092000,87,RECEIVED,3,2,5,1
2,1678259426799119000,88,INTERNAL,None,None,10,0
2,1678259427799097000,89,INTERNAL,None,None,9,0
2,1678259428799087000,90,RECEIVED,1,2,3,2
2,1678259429799099000,96,RECEIVED,3,2,8,2
2,1678259430799092000,97,RECEIVED,1,2,3,2
2,1678259431799115000,99,RECEIVED,3,2,10,1
2,1678259432799115000,100,INTERNAL,None,None,5,0
2,1678259433799097000,101,INTERNAL,None,None,8,0
2,1678259434799145000,102,INTERNAL,None,None,8,0
2,1678259435799108000,103,INTERNAL,None,None,10,0
2,1678259436799108000,104,RECEIVED,1,2,6,1
2,1678259437799162000,113,SEND,2,3,2,0
2,1678259438799105000,114,INTERNAL,None,None,7,0
2,1678259439799132000,115,RECEIVED,1,2,1,1
2,1678259440799161000,119,RECEIVED,1,2,4,1
2,1678259441799175000,120,SEND,2,3,2,0
2,1678259442799189000,121,INTERNAL,None,None,7,0
2,1678259443799170000,122,INTERNAL,None,None,9,0
