Process Id,1678259131258011000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
2,1678259131258464000,0,CREATE,None,None,(pid: 23480) - (speed: 3) - (recp: 127.0.0.1;3365) - (id: 2),None
2,1678259134616309000,0,INTERNAL,None,None,4,0
2,1678259134949628000,1,INTERNAL,None,None,10,0
2,1678259135283023000,2,INTERNAL,None,None,9,0
2,1678259135616341000,3,SEND,2,1,3,0
2,1678259135616518000,3,SEND,2,3,3,0
2,1678259135949657000,4,INTERNAL,None,None,4,0
2,1678259136282992000,5,INTERNAL,None,None,5,0
2,1678259136616321000,6,INTERNAL,None,None,10,0
2,1678259136949683000,7,SEND,2,1,1,0
2,1678259137283020000,8,SEND,2,1,1,0
2,1678259137616322000,9,INTERNAL,None,None,9,0
2,1678259137949660000,10,INTERNAL,None,None,5,0
2,1678259138283015000,11,SEND,2,1,1,0
2,1678259138616347000,12,SEND,2,1,1,0
2,1678259138949659000,13,INTERNAL,None,None,7,0
2,1678259139282992000,14,INTERNAL,None,None,5,0
2,1678259139616326000,15,INTERNAL,None,None,4,0
2,1678259139949660000,16,INTERNAL,None,None,5,0
2,1678259140282995000,17,INTERNAL,None,None,5,0
2,1678259140616356000,18,SEND,2,3,2,0
2,1678259140949662000,19,INTERNAL,None,None,9,0
2,1678259141282996000,20,INTERNAL,None,None,7,0
2,1678259141616388000,21,INTERNAL,None,None,6,0
2,1678259141949685000,22,INTERNAL,None,None,6,0
2,1678259142283020000,23,INTERNAL,None,None,7,0
2,1678259142616366000,24,RECEIVED,3,2,4,1
2,1678259142949710000,25,SEND,2,1,3,0
2,1678259142949877000,25,SEND,2,3,3,0
2,1678259143283020000,26,INTERNAL,None,None,7,0
2,1678259143616426000,27,INTERNAL,None,None,4,0
2,1678259143949691000,28,INTERNAL,None,None,7,0
2,1678259144283024000,29,INTERNAL,None,None,4,0
2,1678259144616359000,30,RECEIVED,1,2,1,1
2,1678259144949695000,31,INTERNAL,None,None,8,0
2,1678259145283048000,32,SEND,2,3,2,0
2,1678259145616361000,33,INTERNAL,None,None,9,0
2,1678259145949696000,34,INTERNAL,None,None,6,0
2,1678259146283057000,35,SEND,2,1,1,0
2,1678259146616367000,36,INTERNAL,None,None,8,0
2,1678259146949698000,37,INTERNAL,None,None,8,0
2,1678259147283062000,38,SEND,2,1,1,0
2,1678259147616368000,39,INTERNAL,None,None,5,0
2,1678259147949722000,40,SEND,2,3,2,0
2,1678259148283031000,41,INTERNAL,None,None,6,0
2,1678259148616367000,42,INTERNAL,None,None,9,0
2,1678259148949702000,43,INTERNAL,None,None,10,0
2,1678259149283033000,44,INTERNAL,None,None,8,0
2,1678259149616368000,45,INTERNAL,None,None,9,0
2,1678259149949703000,46,INTERNAL,None,None,8,0
2,1678259150283036000,47,INTERNAL,None,None,4,0
2,1678259150616372000,48,INTERNAL,None,None,7,0
2,1678259150949706000,49,INTERNAL,None,None,5,0
2,1678259151283040000,50,INTERNAL,None,None,6,0
2,1678259151616373000,51,INTERNAL,None,None,6,0
2,1678259151949709000,52,INTERNAL,None,None,4,0
2,1678259152283040000,53,INTERNAL,None,None,7,0
2,1678259152616375000,54,RECEIVED,3,2,9,1
2,1678259152949730000,55,SEND,2,3,2,0
2,1678259153283076000,56,SEND,2,1,1,0
2,1678259153616378000,57,INTERNAL,None,None,9,0
2,1678259153949716000,58,INTERNAL,None,None,9,0
2,1678259154283045000,59,INTERNAL,None,None,8,0
2,1678259154616380000,60,INTERNAL,None,None,6,0
2,1678259154949733000,61,SEND,2,3,2,0
2,1678259155283048000,62,INTERNAL,None,None,5,0
2,1678259155616381000,63,INTERNAL,None,None,10,0
2,1678259155949717000,64,INTERNAL,None,None,7,0
2,1678259156283050000,65,INTERNAL,None,None,6,0
2,1678259156616383000,66,RECEIVED,1,2,3,1
2,1678259156949738000,67,SEND,2,3,2,0
2,1678259157283051000,68,INTERNAL,None,None,5,0
2,1678259157616388000,69,INTERNAL,None,None,8,0
2,1678259157949735000,70,INTERNAL,None,None,4,0
2,1678259158283055000,71,INTERNAL,None,None,8,0
2,1678259158616388000,72,RECEIVED,1,2,8,1
2,1678259158949722000,73,INTERNAL,None,None,6,0
2,1678259159283055000,74,INTERNAL,None,None,8,0
2,1678259159616422000,75,INTERNAL,None,None,10,0
2,1678259159949730000,76,INTERNAL,None,None,7,0
2,1678259160283057000,77,INTERNAL,None,None,8,0
2,1678259160616413000,78,SEND,2,3,2,0
2,1678259160949768000,79,SEND,2,1,3,0
2,1678259160949892000,79,SEND,2,3,3,0
2,1678259161283074000,80,INTERNAL,None,None,10,0
2,1678259161616441000,81,SEND,2,1,3,0
2,1678259161616579000,81,SEND,2,3,3,0
2,1678259161949740000,82,INTERNAL,None,None,4,0
2,1678259162283104000,83,SEND,2,3,2,0
2,1678259162616407000,84,INTERNAL,None,None,4,0
2,1678259162949765000,85,SEND,2,3,2,0
2,1678259163283109000,86,SEND,2,1,1,0
2,1678259163616410000,87,RECEIVED,1,2,4,1
2,1678259163949746000,88,INTERNAL,None,None,5,0
2,1678259164283080000,89,INTERNAL,None,None,4,0
2,1678259164616413000,90,INTERNAL,None,None,5,0
2,1678259164949749000,91,INTERNAL,None,None,7,0
2,1678259165283080000,92,INTERNAL,None,None,8,0
2,1678259165616418000,93,RECEIVED,1,2,9,1
2,1678259165949752000,94,INTERNAL,None,None,10,0
2,1678259166283084000,95,INTERNAL,None,None,4,0
2,1678259166616421000,96,INTERNAL,None,None,8,0
2,1678259166949786000,97,SEND,2,1,3,0
2,1678259166949915000,97,SEND,2,3,3,0
2,1678259167283084000,98,INTERNAL,None,None,9,0
2,1678259167616442000,99,SEND,2,3,2,0
2,1678259167949755000,100,INTERNAL,None,None,9,0
2,1678259168283088000,101,INTERNAL,None,None,10,0
2,1678259168616421000,102,RECEIVED,1,2,10,1
2,1678259168949755000,103,INTERNAL,None,None,6,0
2,1678259169283089000,104,INTERNAL,None,None,7,0
2,1678259169616424000,105,INTERNAL,None,None,8,0
2,1678259169949759000,106,INTERNAL,None,None,6,0
2,1678259170283092000,107,INTERNAL,None,None,8,0
2,1678259170616424000,108,INTERNAL,None,None,9,0
2,1678259170949787000,109,SEND,2,3,2,0
2,1678259171283091000,110,INTERNAL,None,None,6,0
2,1678259171616431000,111,INTERNAL,None,None,8,0
2,1678259171949761000,112,INTERNAL,None,None,4,0
2,1678259172283118000,113,SEND,2,3,2,0
2,1678259172616425000,114,INTERNAL,None,None,10,0
2,1678259172949801000,115,SEND,2,1,1,0
2,1678259173283096000,116,INTERNAL,None,None,8,0
2,1678259173616446000,117,SEND,2,1,1,0
2,1678259173949766000,118,INTERNAL,None,None,7,0
2,1678259174283125000,119,SEND,2,1,3,0
2,1678259174283265000,119,SEND,2,3,3,0
2,1678259174616432000,120,INTERNAL,None,None,10,0
2,1678259174949766000,121,INTERNAL,None,None,7,0
2,1678259175283102000,122,INTERNAL,None,None,9,0
2,1678259175616435000,123,INTERNAL,None,None,10,0
2,1678259175949796000,124,SEND,2,1,3,0
2,1678259175949997000,124,SEND,2,3,3,0
2,1678259176283105000,125,INTERNAL,None,None,7,0
2,1678259176616457000,126,SEND,2,3,2,0
2,1678259176949818000,127,SEND,2,1,3,0
2,1678259176949945000,127,SEND,2,3,3,0
2,1678259177283112000,128,INTERNAL,None,None,6,0
2,1678259177616441000,129,INTERNAL,None,None,9,0
2,1678259177949773000,130,INTERNAL,None,None,6,0
2,1678259178283105000,131,INTERNAL,None,None,5,0
2,1678259178616444000,132,INTERNAL,None,None,6,0
2,1678259178949779000,133,INTERNAL,None,None,10,0
2,1678259179283110000,134,INTERNAL,None,None,6,0
2,1678259179616448000,135,INTERNAL,None,None,8,0
2,1678259179949775000,136,INTERNAL,None,None,10,0
2,1678259180283110000,137,INTERNAL,None,None,6,0
2,1678259180616447000,138,INTERNAL,None,None,7,0
2,1678259180949802000,139,SEND,2,1,1,0
2,1678259181283113000,140,INTERNAL,None,None,6,0
2,1678259181616467000,141,SEND,2,1,3,0
2,1678259181616613000,141,SEND,2,3,3,0
2,1678259181949823000,142,SEND,2,1,1,0
2,1678259182283116000,143,INTERNAL,None,None,6,0
2,1678259182616447000,144,INTERNAL,None,None,4,0
2,1678259182949781000,145,INTERNAL,None,None,10,0
2,1678259183283119000,146,INTERNAL,None,None,8,0
2,1678259183616450000,147,INTERNAL,None,None,4,0
2,1678259183949817000,148,SEND,2,1,3,0
2,1678259183949955000,148,SEND,2,3,3,0
2,1678259184283143000,149,SEND,2,3,2,0
2,1678259184616490000,150,SEND,2,1,3,0
2,1678259184616628000,150,SEND,2,3,3,0
2,1678259184949809000,151,SEND,2,1,1,0
2,1678259185283151000,152,SEND,2,1,3,0
2,1678259185283303000,152,SEND,2,3,3,0
2,1678259185616459000,153,INTERNAL,None,None,9,0
2,1678259185949789000,154,INTERNAL,None,None,6,0
2,1678259186283123000,155,INTERNAL,None,None,7,0
2,1678259186616482000,156,SEND,2,1,3,0
2,1678259186616608000,156,SEND,2,3,3,0
2,1678259186949791000,157,INTERNAL,None,None,8,0
2,1678259187283128000,158,INTERNAL,None,None,9,0
2,1678259187616459000,159,INTERNAL,None,None,10,0
2,1678259187949812000,160,SEND,2,3,2,0
2,1678259188283125000,161,INTERNAL,None,None,7,0
2,1678259188616461000,162,INTERNAL,None,None,6,0
2,1678259188949796000,163,INTERNAL,None,None,7,0
2,1678259189283160000,164,SEND,2,1,1,0
2,1678259189616464000,165,INTERNAL,None,None,9,0
2,1678259189949818000,166,SEND,2,1,3,0
2,1678259189949985000,166,SEND,2,3,3,0
2,1678259190283157000,167,SEND,2,1,1,0
2,1678259190616462000,168,INTERNAL,None,None,8,0
2,1678259190949815000,169,INTERNAL,None,None,8,0
2,1678259191283131000,170,INTERNAL,None,None,5,0
2,1678259191616466000,171,INTERNAL,None,None,8,0
2,1678259191949803000,172,INTERNAL,None,None,4,0
2,1678259192283156000,173,SEND,2,1,1,0
2,1678259192616489000,174,SEND,2,1,3,0
2,1678259192616616000,174,SEND,2,3,3,0
2,1678259192949839000,175,SEND,2,3,2,0
2,1678259193283171000,176,SEND,2,1,3,0
2,1678259193283292000,176,SEND,2,3,3,0
2,1678259193616494000,177,SEND,2,3,2,0
2,1678259193949810000,178,INTERNAL,None,None,4,0
2,1678259194283141000,179,INTERNAL,None,None,8,0
2,1678259194616474000,180,INTERNAL,None,None,4,0
2,1678259194949808000,181,INTERNAL,None,None,7,0
2,1678259195283174000,182,SEND,2,3,2,0
2,1678259195616497000,183,SEND,2,3,2,0
2,1678259195949815000,184,INTERNAL,None,None,6,0
2,1678259196283148000,185,INTERNAL,None,None,5,0
2,1678259196616482000,186,INTERNAL,None,None,6,0
2,1678259196949831000,187,INTERNAL,None,None,7,0
2,1678259197283147000,188,INTERNAL,None,None,9,0
2,1678259197616484000,189,INTERNAL,None,None,5,0
2,1678259197949818000,190,INTERNAL,None,None,9,0
2,1678259198283150000,191,INTERNAL,None,None,6,0
2,1678259198616484000,192,RECEIVED,1,2,3,1
2,1678259198949829000,193,INTERNAL,None,None,7,0
